index,antecedent,consequent,confidence,support,interest
375,"you,be",what,0.5616322204557499,0.013624945039969763,0.24619635848963356
376,what,be,0.7951075571206155,0.25080543763611446,0.24569238326693388
377,"for,a,the",be,0.7950573124136249,0.025146624361370877,0.2456421385599432
378,"a,to,what",be,0.7926288780032656,0.026211113368079214,0.243213704149584
379,number,the,0.8366542133665421,0.010364626053239878,0.242782481720621
380,"my,the",be,0.792181947405828,0.014329461918805715,0.24276677355214638
381,"in,of,to,be",the,0.8363107602825094,0.010351769905815864,0.24243902863658828
382,"'s,what,be",the,0.8362779740871613,0.014604583473679609,0.2424062424412402
383,"a,in,what",be,0.7916137229987293,0.01441688372128901,0.24219854914504768
384,"and,a,the",of,0.5428571428571428,0.015095688305276933,0.24107193822584427
385,"for,of",the,0.8348017621145375,0.030209375216947488,0.24093003046861639
386,"'s,of",the,0.834703591518823,0.024799508380922507,0.2408318598729019
387,"that,of,be",the,0.8336462636124672,0.0171243883687863,0.23977453196654608
388,"from,of",the,0.8329385757145112,0.013563235532334496,0.23906684406859013
389,"'s,what",be,0.787660906876957,0.017463790660780264,0.23824573302327534
390,of,the,0.8317628013972906,0.2510137072243835,0.23789106975136953
391,"for,be",what,0.5511995087065908,0.07154188918515167,0.2357636467404745
392,by,be,0.7848680552585433,0.04718463227561523,0.23545288140486165
393,"you,can,the",of,0.5361280305744656,0.011542249157279536,0.23434282594316702
394,"for,to,what,be",the,0.8264656180943715,0.016347877064375873,0.23259388644845036
395,"for,in,the",be,0.7815164998146088,0.02167803578637197,0.23210132596092714
396,"by,of,the",be,0.7813086618396353,0.014982554207945614,0.23189348798595366
397,"that,of",the,0.8252844500632112,0.02517747911518851,0.23141271841729005
398,"do,in",what,0.5456204379562044,0.010763166623384304,0.23018457599008807
399,"by,of",be,0.7792254362897442,0.016761845011429116,0.2298102624360625
400,use,to,0.5410720819612148,0.015208822402608254,0.22972190364645007
401,"of,to,be",the,0.8231892040760121,0.03842702465037707,0.22931747243009104
402,"by,and",be,0.7780758226037195,0.011187419488376758,0.2286606487500379
403,"of,to,what",be,0.7773549000951475,0.01680555591267076,0.22793972624146586
404,"of,to",the,0.8215215113724695,0.0625014463165852,0.22764977972654843
405,"for,of,be",what,0.5415266442630821,0.0145017342942875,0.22609078229696572
406,state,the,0.818979057591623,0.016088182886410795,0.22510732594570193
407,"for,what",the,0.8185236954206603,0.06323938917872358,0.22465196377473917
408,"most,be",what,0.5394102373887241,0.014956841913097586,0.22397437542260773
409,"in,what,be",the,0.8176429869343255,0.04859366603328714,0.22377125528840436
410,"for,a,the",what,0.5390618648890334,0.01704982271372702,0.22362600292291707
411,"of,to,what",the,0.8170789724072313,0.01766434656059488,0.22320724076131016
412,your,what,0.5385452746165265,0.013992630856296555,0.22310941265041012
413,"by,in",be,0.7721760221760222,0.011459969813765849,0.22276084832234055
414,my,what,0.5377925703242431,0.02575857697875393,0.22235670835812676
415,for,be,0.7705894026592578,0.12979309316335794,0.22117422880557613
416,"most,the",be,0.77051991581573,0.025416603457275165,0.22110474196204832
417,some,be,0.768334771354616,0.036634877699469555,0.21891959750093437
418,"to,what",be,0.7674342678042835,0.0906589804046601,0.21801909395060182
419,"be,the",what,0.5332427910363126,0.19585054985742534,0.21780692907019622
420,"for,a,what,be",the,0.8113516234583438,0.016576716488523317,0.21747989181242267
421,most,be,0.7668349569793074,0.027728138764112835,0.2174197831256257
422,"in,what",be,0.7661506844774437,0.05943139831173072,0.21673551062376206
423,some,to,0.5280414150129422,0.02517747911518851,0.21669123669817747
424,"of,be,the",what,0.5320809541507585,0.08098344385334735,0.21664509218464217
425,"as,of",the,0.8097722960151803,0.013167266191674873,0.2159005643692592
426,"by,in",the,0.8092515592515592,0.012010212923513636,0.21537982760563812
427,"i,can",to,0.5251497682830338,0.011945932186393568,0.2137995899682691
428,"for,in",be,0.7626322751322752,0.029648847189260488,0.2132171012785935
429,"a,in,of,be",the,0.8039719226159904,0.012074493660633704,0.21010019097006927
430,"on,what,be",the,0.7998181345804105,0.01583105993793052,0.2059464029344894
431,"to,be,the",what,0.5212905685958817,0.06327024393254123,0.2058547066297654
432,"in,to,what",be,0.7552628737989852,0.017988321475680025,0.2058476999453035
433,make,what,0.521101573676681,0.011238844078072812,0.20566571171056464
434,"by,to",be,0.7545642165423083,0.012221053741267461,0.20514904268862666
435,"it,and",be,0.7544398907103825,0.011359691863858542,0.20502471685670087
436,"have,of",the,0.7987128712871288,0.020742108253903768,0.20484113964120765
437,"a,to,be,the",what,0.5197153024911032,0.018775117698029666,0.20427944052498687
438,"who,the",be,0.7532188841201717,0.010830018589989176,0.20380371026649002
439,"for,a",be,0.7527299648343513,0.04182876125877111,0.20331479098066962
440,"by,a",be,0.752153744201458,0.011673381861004476,0.20273857034777631
441,"for,of,the",be,0.750702187420206,0.02267824405596024,0.20128701356652434
442,"for,to,the",what,0.5157650695517775,0.01716038558157354,0.20032920758566114
443,"for,in,be",what,0.5151331194172232,0.015273103139728324,0.19969725745110684
444,"a,in,of",the,0.7932316491897045,0.02139520054304367,0.19935991754378335
445,"a,be,the",what,0.5147138964577657,0.04371347247113152,0.19927803449164933
446,"use,the",be,0.7479428323949762,0.013321539960763039,0.1985276585412945
447,"a,in,what,be",the,0.7922240057071518,0.011421401371493807,0.19835227406123068
448,"by,and",the,0.7911301859799714,0.011375119240767357,0.19725845433405031
449,"not,the",be,0.7457507082152974,0.010830018589989176,0.19633553436161577
450,"for,a,in",be,0.7456595668516198,0.010711742033688248,0.19624439299793817
451,"for,in,the",what,0.5096403411197628,0.01413661970744551,0.19420447915364641
452,"an,what,be",the,0.7880413951705635,0.0105728956415089,0.19416966352464238
453,i,to,0.505294694973914,0.025151766820340482,0.19394451665914925
454,"for,to,what",the,0.7846226193275335,0.01716038558157354,0.1907508876816124
455,"for,of",be,0.7400170527213301,0.02677935508422062,0.19060187886764846
456,"use,to",be,0.7394759087066779,0.011246557766527221,0.19006073485299624
457,"what,be",the,0.7808863783152046,0.19585054985742534,0.18701464666928347
458,who,be,0.7360562143170839,0.017237522466117622,0.18664104046340224
459,"for,a,what",the,0.7784691242075604,0.01704982271372702,0.18459739256163932
460,"a,of,be",the,0.7778239850288506,0.03847330678110352,0.18395225338292953
461,"and,a,of",the,0.7774099576271186,0.015095688305276933,0.1835382259811975
462,"'s,what",the,0.7725849472341413,0.01712953082775591,0.17871321558822018
463,"my,what",be,0.727690157716111,0.018744262944212033,0.17827498386242935
464,"and,what,be",the,0.7704319782737843,0.023341621263039347,0.17656024662786318
465,not,be,0.7251190337939845,0.01605475690310836,0.1757038599403028
466,india,be,0.7250869061413673,0.012871574800922558,0.17567173228768562
467,"that,what,be",the,0.7673682762415738,0.01434231806622973,0.17349654459565267
468,"an,of",the,0.7601051593821886,0.011894507596697513,0.16623342773626748
469,"a,what,be",the,0.757721620537505,0.04371347247113152,0.16384988889158392
470,use,be,0.7129527991218442,0.02004016260455262,0.1635376252681625
471,"which,in",be,0.7112146184163383,0.01020778105466691,0.1617994445626566
472,"that,in,be",the,0.7517142401530856,0.012120775791360155,0.15784250850716453
473,"a,of,to,be",the,0.7513702801461632,0.012689017507501562,0.15749854850024214
474,"a,to,the",be,0.7066338077754866,0.03612577426147861,0.1572186339218049
475,"on,what",the,0.7510217607422953,0.017481789267173885,0.1571500290963742
476,"with,of",the,0.7506147837407783,0.01334210979664146,0.15674305209485717
477,"by,to",the,0.7504365772344816,0.012154201774662591,0.15656484558856054
478,"a,of,to",the,0.7504072051355754,0.020137869324975122,0.15653547348965424
479,"and,in,be",the,0.7494175752492778,0.020677827516783702,0.15554584360335666
480,"on,and",the,0.7492270138323841,0.011837940548031852,0.155355282186463
481,"in,to,what,be",the,0.7489994282447112,0.013473242500366401,0.1551276965987901
482,"on,in",the,0.7478991596638656,0.010068934662487561,0.15402742801794445
483,"by,be",the,0.7477521660944908,0.03528241099046331,0.1538804344485697
484,"that,what",the,0.7475190101817244,0.01491313101185594,0.1536472785358033
485,"that,to",be,0.7019542546665498,0.02059554817327001,0.15253908081286816
486,"for,a,of",the,0.7462434259954921,0.010215494743121318,0.15237169434957099
487,"which,the",be,0.7016260162601626,0.019970739408462945,0.15221084240648097
488,"that,to,the",be,0.7006313131313131,0.01426775241117045,0.15121613927763145
489,"that,in",the,0.7432330421654265,0.01772091360926054,0.1493613105195054
490,"and,for,the",be,0.6986321094312455,0.012475605460262934,0.14921693557756388
491,"my,to",be,0.6976744186046512,0.0202098637505496,0.14825924475096952
492,"that,the",be,0.6950802869832593,0.04184933109464953,0.14566511312957764
493,"a,of",the,0.7383859440142942,0.06375363507568414,0.14451421236837314
494,"'s,and",the,0.73796711509716,0.012694159966471167,0.14409538345123885
495,"'s,in",the,0.7376434245366285,0.017191240335391173,0.14377169289070735
496,"and,in,to",the,0.7375378244943462,0.011907363744121527,0.14366609284842513
497,by,the,0.7370086822633762,0.04430742648212096,0.14313695061745513
498,"or,the",be,0.691747572815534,0.011724806450700532,0.14233239896185235
499,between,the,0.7358351729212657,0.010284917939210993,0.14196344127534455
500,"and,for",be,0.6896352612838033,0.018425430488096493,0.1402200874301216
501,"an,to",be,0.6895716471188169,0.013907780283298065,0.14015647326513525
502,"it,of",the,0.7337372448979592,0.011832798089062247,0.1398655132520381
503,"in,what",the,0.7336670091816102,0.05691159341662403,0.1397952775356891
504,"do,of",the,0.7334553217444343,0.012367613821901218,0.13958359009851318
505,"that,a,the",be,0.6873164218958612,0.013236689387764547,0.13790124804217951
506,"for,in,be",the,0.7311594831324256,0.02167803578637197,0.13728775148650452
507,"my,to,what",be,0.6866301138760017,0.012557884803776622,0.13721494002232004
508,which,be,0.6853560573165436,0.0324669147046043,0.13594088346286193
509,"'s,be",the,0.7296653368794326,0.03386052108536739,0.13579360523351147
510,"that,in,the",be,0.68398142774231,0.012120775791360155,0.1345662538886283
511,that,be,0.683066587630903,0.0622211823027417,0.13365141377722134
512,"in,be",the,0.7271355429803288,0.10407308462687603,0.13326381133440768
513,"and,in",the,0.7271003126762007,0.03647289024192698,0.13322858103027957
514,"to,the",be,0.6802415229201793,0.12137231660062893,0.1308263490664976
515,"that,of,the",be,0.6801470588235294,0.0171243883687863,0.13073188496984778
516,"on,to,the",be,0.6798075430699985,0.011261985143436036,0.1303923692163168
517,"a,to",be,0.6781008997429306,0.06511124424366,0.12868572588924898
518,"that,in",be,0.6762644235953844,0.016124180099198034,0.12684924974170275
519,"an,the",be,0.676232308443143,0.01781347787071344,0.1268171345894613
520,"from,what",be,0.6743528080350828,0.0122570509540547,0.12493763418140114
521,"that,of",be,0.6733249051833122,0.020541552354089155,0.12390973132963057
522,"at,be",the,0.7165809768637532,0.01433460437777532,0.12270924521783211
523,"a,to,what,be",the,0.7163037080635668,0.018775117698029666,0.1224319764176457
524,"you,of",the,0.7145044401347351,0.017998606393619238,0.12063270848881402
525,"'s,to,be",the,0.7142857142857143,0.011943360956908766,0.1204139826397932
526,"on,to",be,0.6693375024428376,0.017612921970898823,0.11992232858915597
527,during,the,0.7137320044296789,0.016571574029553712,0.11986027278375777
528,"for,in",the,0.7134920634920635,0.02773842368205205,0.1196203318461424
529,"that,and",the,0.712606139777923,0.014026056839598991,0.11873440813200187
530,"that,a",be,0.6676521310667652,0.020904095711446344,0.11823695721308358
531,"that,and",be,0.6672762900065317,0.013133840208372438,0.11786111615285
532,"on,be",the,0.7099721448467966,0.03276774855432622,0.1161004132008755
533,"a,in,to,the",be,0.665053242981607,0.010598607936356927,0.11563806912792529
534,"and,what",the,0.7088763890794347,0.0265710854959516,0.11500465743351362
535,or,be,0.6613197808306202,0.021413199149437286,0.11190460697693849
536,"a,in,to",be,0.6601397225228771,0.017250378613541638,0.11072454866919546
537,"with,to",be,0.6580677167307454,0.013642943646363382,0.10865254287706372
538,"can,of",the,0.7007528749896583,0.021778313736279278,0.10688114334373722
539,"you,can,of",the,0.700421282571384,0.011542249157279536,0.10654955092546292
540,"to,what,be",the,0.6978927366062566,0.06327024393254123,0.1040210049603355
541,"and,be",the,0.696927374301676,0.062869132132912,0.10305564265575484
542,"a,in,what",the,0.6951856557955669,0.012660733983168733,0.1013139241496458
543,what,the,0.6947154769764996,0.21913817530128382,0.1008437453305785
544,"that,to",the,0.6940671282096222,0.020364137519637764,0.10019539656370113
545,"have,in",the,0.6934548467274234,0.015064833551459302,0.0995831150815023
546,its,the,0.6929395040277997,0.011279983749829655,0.09906777238187858
547,"in,to,the",be,0.6483586869495597,0.03123272455189898,0.09894351309587801
548,"that,to,be",the,0.6927590511860174,0.01426775241117045,0.09888731954009633
549,"a,the",be,0.6468353438821871,0.08492770988303477,0.09742017002850545
550,india,the,0.6911935110081112,0.012269907101478714,0.09732177936219011
551,to,be,0.64463622099265,0.20070760235421772,0.0952210471389684
552,"by,a",the,0.68870112657389,0.010688600968325024,0.09482939492796894
553,"as,a",the,0.5,0.011241415307557614,0.09387173164592111
554,"'s,to",the,0.6846267489354306,0.02025614588127605,0.09075501728950952
555,"in,to",be,0.6395797219372413,0.046485257855748884,0.09016454808355967
556,my,be,0.6386085462744256,0.030587345951213492,0.08919337242074399
557,"an,what",the,0.6811276429130775,0.011182277029407151,0.08725591126715637
558,"have,that",the,0.6796421283942866,0.0111334236691959,0.08577039674836551
559,time,the,0.6782965623396614,0.010197496136727699,0.0844248306937403
560,any,be,0.6334812935954344,0.010274633021271781,0.08406611974175271
561,"you,what",be,0.6333970834329429,0.013624945039969763,0.08398190957926122
562,"for,be",the,0.6778462330870263,0.08797975928149564,0.08397450144110519
563,"and,for,be",the,0.6770862405805191,0.012475605460262934,0.08321450893459803
564,"and,a,in",the,0.6766152836995736,0.010608892854296139,0.08274355205365247
565,in,the,0.6760759144378469,0.1700919728786714,0.08220418279192576
566,"from,be",the,0.6760651629072681,0.019420496298715156,0.08219343126134704
567,"not,be",the,0.6745675848814863,0.010830018589989176,0.08069585323556516
568,"a,of,to,the",be,0.6301072522982636,0.012689017507501562,0.08069207844458193
569,"a,of,to",be,0.6292996071668104,0.01688783525618445,0.07988443331312878
570,"have,and",the,0.6734612310151878,0.012997565045677891,0.07958949936926674
571,at,the,0.6730743469524447,0.025838285092782815,0.07920261530652362
572,"that,be",the,0.6725897764370429,0.04184933109464953,0.07871804479112177
573,"in,to,be",the,0.6718845068864429,0.03123272455189898,0.07801277524052175
574,"in,to,what",the,0.6711648494008421,0.015985333707018684,0.07729311775492098
575,his,the,0.51776,0.01248074791923254,0.07611173164592111
576,'s,the,0.6691551830977603,0.05830777102687192,0.07528345145183923
577,be,the,0.6684965228053427,0.36728213329767895,0.07462479115942156
578,"and,for",the,0.6683668559330189,0.017857188771955086,0.07449512428709781
579,"have,a",the,0.5220092762754879,0.015337383876848392,0.07186245537043323
580,"for,a,to",the,0.5227427791676142,0.011819941941638233,0.07112895247830686
581,"and,to",the,0.6648328593407619,0.036665732453287185,0.07096112769484075
582,"use,be",the,0.6647421093148576,0.013321539960763039,0.07087037766893645
583,or,the,0.5234654172953228,0.016949544763819716,0.0704063143505983
584,the,be,0.6184536385992865,0.36728213329767895,0.06903846474560482
585,"in,to",the,0.6627869954363745,0.048171984397779484,0.06891526379045343
586,"and,to,be",the,0.6626771653543307,0.021639467344099928,0.06880543370840964
587,on,the,0.6610645151002966,0.053299015990476165,0.06719278345437552
588,that,the,0.6609648008581026,0.06020790961614115,0.0670930692121815
589,and,the,0.6597481092855938,0.11058086645291179,0.06587637763967269
590,provide,the,0.5283598024823168,0.01017949753033408,0.06551192916360427
591,"of,to,the",be,0.6148181668586473,0.03842702465037707,0.06540299300496566
592,"on,the",be,0.6147908726904336,0.03276774855432622,0.06537569883675198
593,"a,what",the,0.6589349885658281,0.04667552883762429,0.065063256919907
594,a,the,0.5290290497700054,0.13129726241196754,0.06484268187591569
595,"of,to",be,0.6135726114434418,0.046680671296593895,0.06415743758976011
596,make,the,0.5298044825941821,0.011426543830463412,0.064067249051739
597,"in,the",be,0.611863586890797,0.10407308462687603,0.06244841303711535
598,not,the,0.6559052374869353,0.014522304130165921,0.06203350584101419
599,"a,to",the,0.53242823479006,0.05112375584633304,0.061443496855861146
600,would,the,0.533228881054968,0.010500901215934423,0.06064285059095309
601,an,the,0.5338996299963521,0.026342246071804156,0.05997210164956901
602,"as,be",the,0.6537247474747475,0.015975048789079474,0.059853015828826406
603,"with,to",the,0.5342924469800322,0.01107685662053024,0.05957928466588891
604,"have,be",the,0.6514923329682366,0.024470391006867754,0.0576206013223155
605,for,the,0.651044926496405,0.1096577950678676,0.05717319485048389
606,"of,the",be,0.6063467999672212,0.15220135812341387,0.056931626113539524
607,"and,a,to",be,0.6052289469882999,0.010773451541323515,0.055813773134618216
608,"a,in,the",be,0.6051382461136822,0.026223969515503227,0.055723072260000506
609,an,be,0.6042003231017771,0.02981083464680306,0.05478514924809541
610,"a,of,the",be,0.6034684412179875,0.03847330678110352,0.054053267364305824
611,if,be,0.6033530017795261,0.016563860341099305,0.05393782792584445
612,"an,to",the,0.5404130545639979,0.010899441786078849,0.0534586770819232
613,when,the,0.540495867768595,0.010089504498365983,0.05337586387732607
614,"on,of,the",be,0.6018199704869651,0.012583597098624649,0.05240479663328346
615,"a,in,be",the,0.642416225749559,0.026223969515503227,0.048544494103637925
616,"or,be",the,0.547550432276657,0.011724806450700532,0.0463212993692641
617,"from,to",the,0.6401879370629371,0.015064833551459302,0.046316205417015976
618,"on,to,be",the,0.6394160583941606,0.011261985143436036,0.045544326748239494
619,"their,be",the,0.6386075949367088,0.010377482200663892,0.044735863290787714
620,their,be,0.5052362299144616,0.016250170343953367,0.04417894393922006
621,"and,to",be,0.5921021959065691,0.0326546144569949,0.042687022052887436
622,with,the,0.5515146178231771,0.03220722052663922,0.042357113822743986
623,as,be,0.5071234192412358,0.024436965023565318,0.04229175461244583
624,step,the,0.5527762506871907,0.010341484987876653,0.04109548095873039
625,"and,to,the",be,0.5901823281907433,0.021639467344099928,0.040767154337061684
626,"'s,to,the",be,0.5896166539730896,0.011943360956908766,0.04020148011940794
627,use,the,0.6336443468715697,0.017810906641228638,0.03977261522564857
628,your,be,0.5889163780306779,0.015301386664061153,0.03950120417699621
629,"that,a,be",the,0.633210332103321,0.013236689387764547,0.0393386004573999
630,"on,a",be,0.5885997521685254,0.014656008063375664,0.03918457831484379
631,"a,to,be",the,0.5548315760375943,0.03612577426147861,0.039040155608326854
632,"on,of",be,0.5871658911373228,0.013951491184539712,0.0377507172836411
633,"and,a,to",the,0.630795897732197,0.011228559160133602,0.03692416608627591
634,"in,of,to",be,0.5859298928919182,0.01237789873984043,0.036514719038236554
635,"on,to",the,0.6295681063122923,0.016566431570584107,0.03569637466637121
636,of,be,0.5843742012439295,0.17635548790365088,0.03495902739024781
637,a,be,0.584331358004227,0.1450224854018446,0.034916184150545315
638,"who,be",the,0.6282816229116945,0.010830018589989176,0.03440989126577343
639,"and,a,be",the,0.6275547255939413,0.015553367153571824,0.03368299394802021
640,when,be,0.5827823691460056,0.010878871950200427,0.0333671952923239
641,"from,to",be,0.5827141608391608,0.013712366842453055,0.03329898698547917
642,"'s,the",be,0.5807205538651498,0.03386052108536739,0.0313053800114681
643,"'s,a",the,0.6251258811681772,0.012768725621530447,0.031254149522256136
644,"from,a",the,0.5634269258459323,0.010061220974033154,0.03044480579998876
645,"in,of,the",be,0.5796053093616125,0.04244071387615416,0.030190135507930815
646,from,the,0.5642628205128205,0.0362131960639619,0.0296089111331006
647,at,be,0.521098459477562,0.02000416539176538,0.02831671437611971
648,"for,a",the,0.5691745326670369,0.0316286938925586,0.024697198978884227
649,"have,to",the,0.6185612013270473,0.01821716089982747,0.024689469681126175
650,"have,to",be,0.5247948314999127,0.01545566043314932,0.024620342353768976
651,"in,of,to,the",be,0.5739130434782609,0.010351769905815864,0.024497869624579227
652,"a,of",be,0.5728707564026206,0.04946274159915046,0.02345558254893898
653,on,be,0.5724399655579296,0.04615356925220933,0.023024791704247982
654,"'s,of,the",be,0.570969414204251,0.014159760772808734,0.021554240350569298
655,"which,be",the,0.6151104775481112,0.019970739408462945,0.021238745902190104
656,"that,a",the,0.6150940297281761,0.019258508841172584,0.021222298082254953
657,to,the,0.573069617639772,0.1784253276389171,0.020802114006149064
658,"with,the",be,0.5700942040555644,0.018361149750976424,0.020679030201882775
659,"a,in,to,be",the,0.614398569086302,0.010598607936356927,0.020526837440380863
660,"a,in",be,0.5698697009942927,0.040820839300728426,0.020454527140611023
661,who,the,0.613965744400527,0.014378315279016968,0.020094012754605872
662,"in,of",be,0.5692897461438619,0.04849338808337983,0.019874572290180192
663,"'s,in",be,0.5297881729920565,0.012347043986022797,0.019627000861625166
664,in,be,0.5688983821680788,0.14312748927154498,0.019483208314397094
665,"and,the",be,0.5685353547096984,0.062869132132912,0.019120180856016744
666,"and,a",the,0.612609040444092,0.02780784687814172,0.018737308798170926
667,"and,a,of",be,0.5311175847457628,0.010313201463543822,0.0182975891079189
668,"a,to,what",the,0.611538760594044,0.020222719897973616,0.017667028948122887
669,"and,in,the",be,0.5669369051815298,0.020677827516783702,0.017521731327848178
670,"and,of,to",be,0.56640625,0.010812019983595557,0.01699107614631834
671,'s,be,0.532562188320694,0.046405549741719995,0.01685298553298764
672,"a,in,to",the,0.6098592935156942,0.015936480346807433,0.015987561869773126
673,"'s,to",be,0.5651342660988963,0.016720705339672272,0.015719092245214616
674,have,the,0.6094585208226376,0.05188998223280426,0.01558678917671652
675,"a,in,of,the",be,0.5643552457637303,0.012074493660633704,0.014940071910048647
676,"on,a",the,0.6086327963651383,0.015154826583427398,0.014761064719217232
677,their,the,0.5797425853385563,0.01864655622378953,0.014129146307364837
678,"and,of,the",be,0.5634272459285748,0.02997796456331524,0.01401207207489319
679,"from,the",be,0.5362823061630219,0.019420496298715156,0.0131328676906598
680,and,be,0.5382054704158805,0.09020901524481961,0.011209703437801144
681,"a,in",the,0.6049750529451883,0.04333550173686552,0.011103321299267166
682,with,be,0.5384818598097921,0.03144613659913761,0.01093331404388953
683,"to,be",the,0.6047220692040636,0.12137231660062893,0.010850337558142464
684,"as,the",be,0.559931506849315,0.015975048789079474,0.01051633299563337
685,"with,be",the,0.583892068683565,0.018361149750976424,0.009979662962356084
686,"and,a,the",be,0.5593157651410079,0.015553367153571824,0.009900591287326233
687,"to,what",the,0.6035390910673863,0.0712976223840954,0.009667359421465238
688,"for,to,be",the,0.5844741327175765,0.027334740652938016,0.009397598928344575
689,"and,in,of",be,0.5406113537117904,0.011141137357650308,0.008803820141891294
690,"for,to",the,0.5852290715028718,0.033271709533347564,0.008642660143049263
691,"a,be",the,0.5856175312932166,0.08492770988303477,0.008254200352704522
692,"with,a",be,0.5575991189427313,0.013018134881556313,0.008183945089049627
693,"'s,a",be,0.5412890231621349,0.011056286784651818,0.008126150691546763
694,"a,in,of",be,0.5568160152526216,0.015018551420732851,0.007400841398939928
695,"for,a,be",the,0.601180231128596,0.025146624361370877,0.007308499482674868
696,"their,the",be,0.5565361279646994,0.010377482200663892,0.007120954111017763
697,"my,what,be",the,0.600960219478738,0.01126455637292084,0.007088487832816903
698,which,the,0.6008467216673904,0.028463510396766423,0.006974990021469285
699,state,be,0.555628272251309,0.010914869162987666,0.0062130983976272924
700,"can,what",be,0.555477466397259,0.016257884032407778,0.0060622925435773745
701,after,the,0.5879803186504218,0.012905000784224992,0.005891412995499334
702,"at,the",be,0.554781570305503,0.01433460437777532,0.005366396451821354
703,"from,what",the,0.5982458622153063,0.010873729491230822,0.004374130569385182
704,"an,be",the,0.5975504571329998,0.01781347787071344,0.0036787254870787045
705,"and,a",be,0.5459952418715305,0.024784081004013688,0.003419931982151181
706,"'s,of",be,0.5527477282561661,0.016422442719435153,0.0033325544024844778
707,would,be,0.5461548505026765,0.010755452934929896,0.0032603233510051233
708,as,the,0.592070860679793,0.028530362363371295,0.001800870966128132
709,"and,of",be,0.5505548450971495,0.034315628704177474,0.0011396712434678102
710,"and,in",be,0.55005382131324,0.02759186360141829,0.000638647459558328
